customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend
5914-GXMDA,0,0,1,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,593.2,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.387215963028507,17.975757575757576
7463-IFMQU,0,0,1,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,1423.65,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.261681448499596,19.50205479452055
2920-RNCEZ,1,0,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.95,69.95,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,4.261975403606051,34.975
2541-YGPKE,1,0,1,1,42,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,0,Credit card (automatic),63.7,2763.35,0,1,1,1,0,1,False,True,False,False,1,0,1,0,0,1,0,1,0,37m+,3,0,medium,1,0,7.924560804946156,64.2639534883721
8515-OCTJS,0,0,0,0,25,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.75,692.1,1,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,25-36m,2,0,low,0,0,6.541174288923939,26.61923076923077
5382-TEMLV,1,0,0,0,45,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),50.9,2298.55,0,0,2,1,0,1,True,False,False,False,1,0,1,0,0,0,0,0,0,37m+,3,0,medium,1,0,7.740468730600945,49.96847826086957
3441-CGZJH,0,0,1,1,43,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.4,2640.55,0,1,1,1,0,1,False,True,False,False,1,0,1,0,1,1,1,1,0,37m+,3,0,medium,1,0,7.879121145064257,60.0125
9592-ERDKV,1,0,1,0,37,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Mailed check,79.25,2911.8,0,1,1,1,0,1,False,False,False,True,0,0,1,0,1,0,1,1,1,37m+,3,0,high,2,1,7.976870096861224,76.6263157894737
2860-RANUS,0,1,0,0,20,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.8,1727.5,1,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,1,1,13-24m,1,0,high,2,1,7.455009259361679,82.26190476190476
5261-QSHQM,0,0,0,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.45,86.6,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.472780997942346,17.32
4778-IZARL,1,0,1,0,63,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.1,6705.7,0,2,0,1,1,0,False,True,False,False,1,0,1,1,1,1,1,1,0,37m+,3,0,premium,3,1,8.81086230571214,104.7765625
0432-CAJZV,1,0,0,0,3,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,90.7,237.65,0,0,2,1,1,0,False,False,False,True,0,0,0,0,0,0,1,1,0,0-12m,0,1,high,2,1,5.474998043451905,59.4125
7008-LZVOZ,1,0,1,1,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,1672.35,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.422582884127426,24.96044776119403
8868-WOZGU,1,0,0,0,28,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.7,2979.5,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,1,25-36m,2,0,premium,3,1,7.999846350659981,102.74137931034483
1200-TUZHR,0,1,0,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.2,695.75,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,1,0-12m,0,1,high,2,1,6.546426666362057,77.30555555555556
9365-CSLBQ,1,0,0,1,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.35,1654.6,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.4119187598745775,22.980555555555554
1334-FJSVR,1,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.25,24.25,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.228826155721369,12.125
5884-FBCTL,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.1,1857.85,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.527713295923721,25.45
7130-CTCUS,1,1,1,0,16,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.55,825.1,0,0,2,1,0,1,True,False,False,False,1,0,1,1,0,0,0,0,0,13-24m,1,0,medium,1,0,6.716715831568459,48.53529411764706
6242-FEGFD,1,0,1,0,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Mailed check,96.6,6424.25,0,2,0,1,1,0,False,False,False,True,0,0,1,1,1,1,0,0,1,37m+,3,0,high,2,1,8.767990819512264,95.88432835820896
7625-XCQRH,0,0,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,837.95,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.732151109935707,69.82916666666667
6194-HBGQN,1,0,0,0,51,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),81.15,4126.2,0,1,1,1,0,1,False,True,False,False,1,0,1,1,1,1,1,0,1,37m+,3,0,high,2,1,8.32535448993044,79.35
7634-WSWDB,0,0,0,1,8,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,38.5,330.8,0,0,2,1,0,1,False,False,True,False,0,1,1,0,0,0,0,1,0,0-12m,0,1,medium,1,0,5.8045323777563445,36.75555555555556
6986-IXNDM,1,0,0,0,14,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,92.9,1337.45,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,0,13-24m,1,0,high,2,1,7.19926750701427,89.16333333333334
1731-TVIUK,0,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,93.5,362.2,1,0,2,1,1,0,False,False,True,False,0,1,0,1,0,1,0,1,1,0-12m,0,1,high,2,1,5.894953646727139,72.44
2987-BJXIK,0,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Mailed check,84.7,5991.05,0,2,0,1,0,1,False,False,False,True,0,0,1,1,1,0,1,1,1,37m+,3,0,high,2,1,8.69818886962152,84.38098591549296
9769-TSBZE,0,0,0,1,70,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Electronic check,66.0,4891.5,0,2,0,1,0,1,False,False,True,False,0,1,1,1,0,1,0,0,1,37m+,3,0,medium,1,0,8.495458699270232,68.8943661971831
0406-BPDVR,0,1,1,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),101.5,5373.1,1,1,1,1,1,0,False,True,False,False,1,0,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.589346397115445,97.69272727272728
0618-XWMSS,1,0,0,1,28,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.9,2068.55,1,0,2,1,1,0,True,False,False,False,1,0,1,0,0,0,0,0,0,25-36m,2,0,high,2,1,7.635086471322152,71.32931034482759
1395-WSWXR,1,0,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,487.05,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.1904178596209745,19.482
6023-GSSXW,0,0,1,0,69,1,No,DSL,No,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),61.45,4131.2,0,2,0,1,0,1,False,True,False,False,1,0,0,1,0,0,0,1,0,37m+,3,0,medium,1,0,8.326565231778707,59.01714285714286
6752-APNJL,1,0,1,1,42,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.5,2301.15,0,0,2,1,0,1,False,False,False,True,0,0,1,1,0,0,0,0,0,37m+,3,0,medium,1,0,7.7415987478887605,53.51511627906977
5276-KQWHG,0,1,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,131.65,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,4.8877140805837485,43.88333333333333
0420-HLGXF,0,1,0,0,39,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.75,4036.0,0,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,1,1,1,37m+,3,0,high,2,1,8.30325712085294,100.9
7446-KQISO,1,0,1,1,45,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.75,4900.65,0,2,0,1,1,0,True,False,False,False,1,0,0,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.497327162110192,106.53586956521738
9823-EALYC,1,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),80.85,5727.45,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,1,0,1,37m+,3,0,high,2,1,8.653200267007206,78.45821917808219
0582-AVCLN,0,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.3,743.05,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.612108236876059,19.0525641025641
5803-NQJZO,1,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),67.8,4804.65,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,0,0,1,37m+,3,0,medium,1,0,8.477547588009875,65.81712328767122
2565-JSLRY,1,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,24.05,24.05,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,0-12m,0,1,low,0,0,3.2208738275308737,12.025
2607-DHDAK,1,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.8,1414.65,0,2,0,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.255344068559612,19.378767123287673
1073-XXCZD,1,0,1,0,55,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,1443.65,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.275622356674983,25.779464285714287
0743-HRVFF,0,0,1,1,51,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,56.15,2898.95,0,1,1,1,0,1,False,False,True,False,0,1,0,0,1,1,1,1,0,37m+,3,0,medium,1,0,7.972448774446621,55.74903846153846
4006-HKYHO,1,0,0,0,63,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.7,5309.5,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,1,1,0,37m+,3,0,high,2,1,8.577441271761595,82.9609375
3727-JEZTU,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,20.4,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0633909220278057,10.2
8143-ETQTI,0,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.65,451.55,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.11489825427318,18.814583333333335
6689-KXGBO,0,0,0,0,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,50.55,50.55,1,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,0,0,0-12m,0,1,medium,1,0,3.942552210462969,25.275
9667-TKTVZ,0,0,0,0,2,1,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,54.35,117.05,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,1,0,0,1,0-12m,0,1,medium,1,0,4.771108263531522,39.016666666666666
3657-COGMW,0,1,0,0,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),108.1,5839.3,0,0,2,1,1,0,False,True,False,False,1,0,1,1,1,0,1,1,1,37m+,3,0,premium,3,1,8.6725374443659,110.17547169811321
8570-KLJYJ,0,0,0,0,36,1,Yes,DSL,Yes,No,No,No,No,No,One year,0,Mailed check,54.45,1893.5,0,1,1,1,0,1,False,False,False,True,0,0,1,0,0,0,0,0,1,25-36m,2,0,medium,1,0,7.546710230458656,51.17567567567568
7754-IXRMC,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.35,45.35,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,3.836221292011864,22.675
9473-CBZOP,0,0,0,0,28,1,Yes,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,59.0,1654.45,0,1,1,1,0,1,False,False,False,True,0,0,1,0,1,0,0,0,1,25-36m,2,0,medium,1,0,7.411828154175417,57.050000000000004
2969-WGHQO,0,0,1,1,7,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Electronic check,69.45,477.05,0,1,1,1,0,1,False,False,True,False,0,1,1,1,1,0,1,0,0,0-12m,0,1,medium,1,0,6.1697153295314555,59.63125
6615-NGGZJ,1,0,0,0,14,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.55,1415.55,1,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,1,13-24m,1,0,high,2,1,7.255979616917987,94.36999999999999
4334-HOWRP,1,1,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.95,4546.0,0,2,0,1,0,1,False,True,False,False,1,0,1,1,1,1,1,1,0,37m+,3,0,medium,1,0,8.42222295382501,62.273972602739725
4255-DDUOU,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.5,20.5,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.068052935133617,10.25
5863-OOKCL,0,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.85,163.2,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.101085197018328,14.836363636363636
1686-STUHN,1,0,0,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,849.9,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.746294612855512,19.765116279069765
1329-VHWNP,0,0,0,0,7,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),25.05,189.95,0,0,2,1,0,1,True,False,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.252011613671526,23.74375
2984-MIIZL,1,0,0,0,4,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),74.8,321.9,1,0,2,1,1,0,True,False,False,False,1,0,0,0,1,0,0,0,0,0-12m,0,1,high,2,1,5.77734267776423,64.38
0266-GMEAO,1,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),114.3,8058.55,0,2,0,1,1,0,False,True,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.994613002676543,110.39109589041097
5590-YRFJT,0,0,1,0,20,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.45,482.8,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,6.181671598175927,22.99047619047619
5574-NXZIU,1,0,0,0,63,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),109.2,7049.75,0,2,0,1,1,0,False,True,False,False,1,0,1,1,1,1,1,1,0,37m+,3,0,premium,3,1,8.86088927312677,110.15234375
0019-GFNTW,0,0,0,0,56,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),45.05,2560.1,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,0,0,0,37m+,3,0,medium,1,0,7.84819213268437,44.9140350877193
4256-ZWTZI,0,0,0,1,5,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,51.0,286.8,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,1,0,0,0,0-12m,0,1,medium,1,0,5.662265794453267,47.800000000000004
8309-PPCED,0,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,7982.5,0,2,0,1,1,0,True,False,False,False,1,0,0,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.985132190779757,109.34931506849315
4098-NAUKP,1,1,1,1,68,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.65,5683.6,0,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,0,0,1,37m+,3,0,high,2,1,8.645516043111149,82.37101449275363
5196-WPYOW,1,0,1,1,67,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,60.05,3994.05,0,1,1,1,0,1,False,False,False,True,0,0,1,1,0,1,0,0,0,37m+,3,0,medium,1,0,8.292811373766611,58.73602941176471
4608-LCIMN,1,0,1,1,8,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.65,369.15,0,0,2,1,0,1,True,False,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,5.913908328889107,41.016666666666666
1485-YDHMM,1,0,1,1,52,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),93.25,4631.7,0,0,2,1,1,0,True,False,False,False,1,0,0,1,0,1,0,1,1,37m+,3,0,high,2,1,8.440895130460174,87.39056603773585
4054-CUMIA,0,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,401.95,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.998812484770521,21.155263157894737
0603-TPMIB,0,0,1,1,59,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.45,1534.05,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.336318232780702,25.5675
2525-GVKQU,0,0,0,0,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,1093.0,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.9975959829819265,17.918032786885245
8161-QYMTT,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.1,701.3,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,0-12m,0,1,high,2,1,6.5543606631649745,87.6625
9581-GVBXT,1,0,1,1,59,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,34.8,1980.3,0,1,1,1,0,1,False,False,False,True,0,0,1,0,1,0,0,0,0,37m+,3,0,low,0,0,7.591508473900213,33.005
5862-BRIXZ,1,0,0,0,46,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),60.75,2893.4,0,2,0,1,0,1,True,False,False,False,1,0,1,0,1,1,1,1,0,37m+,3,0,medium,1,0,7.9705331146410305,61.56170212765958
5404-GGUKR,1,0,0,0,5,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,51.35,262.3,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,0,0,0,0-12m,0,1,medium,1,0,5.573294066502264,43.71666666666667
3308-JSGML,1,1,1,0,59,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.05,3886.85,0,2,0,1,0,1,False,True,False,False,1,0,1,0,1,1,1,1,0,37m+,3,0,medium,1,0,8.265611584589179,64.78083333333333
2126-GSEGL,0,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.8,5917.55,0,2,0,1,0,1,True,False,False,False,1,0,0,1,1,1,1,1,1,37m+,3,0,high,2,1,8.685846765444772,83.34577464788732
3677-TNKIO,0,0,0,0,14,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),71.0,914.0,1,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,high,2,1,6.818924065275521,60.93333333333333
0440-QEXBZ,0,0,0,0,44,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.15,2139.1,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,medium,1,0,7.668607835896095,47.535555555555554
2434-EEVDB,0,0,1,0,64,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,1,Credit card (automatic),94.6,5948.7,0,2,0,1,1,0,False,True,False,False,1,0,1,0,1,0,1,0,1,37m+,3,0,high,2,1,8.691096077100468,91.51846153846154
6762-QVYJO,0,0,1,1,58,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,59.75,3624.35,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,1,1,1,0,37m+,3,0,medium,1,0,8.195706114352095,61.429661016949154
6199-IWKGC,0,1,1,0,46,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,0,Electronic check,100.25,4753.85,0,1,1,1,1,0,False,False,True,False,0,1,0,0,0,1,1,1,1,37m+,3,0,high,2,1,8.466920428740588,101.14574468085107
2675-DHUTR,1,1,1,0,58,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.9,5780.7,0,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.662453036069365,97.97796610169492
8152-VETUR,0,0,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),97.7,6869.7,0,2,0,1,1,0,False,True,False,False,1,0,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.835021272311026,94.1054794520548
9667-EQRXU,0,1,0,0,30,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,40.3,1172.95,1,0,2,1,0,1,False,False,True,False,0,1,0,0,1,0,1,0,0,25-36m,2,0,medium,1,0,7.068129410043267,37.83709677419355
7446-YPODE,1,1,0,0,11,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.25,662.95,0,0,2,1,0,1,True,False,False,False,1,0,1,1,0,0,0,0,1,0-12m,0,1,medium,1,0,6.498206845436337,55.24583333333334
9522-BNTHX,0,1,0,0,34,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,56.25,1765.95,0,0,2,1,0,1,False,False,True,False,0,1,0,1,1,0,1,1,0,25-36m,2,0,medium,1,0,7.477010175371521,50.455714285714286
4676-WLUHT,1,0,0,0,54,0,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,0,Bank transfer (automatic),46.2,2431.95,0,2,0,1,0,1,True,False,False,False,1,0,1,1,0,0,0,1,0,37m+,3,0,medium,1,0,7.796859791811975,44.21727272727272
3329-WDIOK,0,0,0,0,3,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,50.6,155.35,1,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,1,1,0,0-12m,0,1,medium,1,0,5.05209708390385,38.8375
7980-MHFLQ,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.9,1859.2,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.528439287808367,25.46849315068493
2873-ZLIWT,0,0,1,1,40,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,84.85,3303.05,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,1,0,0,1,37m+,3,0,high,2,1,8.102904267698277,80.56219512195122
3415-TAILE,0,0,1,1,2,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,65.7,134.35,1,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,1,1,0,0-12m,0,1,medium,1,0,4.90786401606031,44.78333333333333
0757-WCUUZ,1,0,1,1,54,1,Yes,DSL,No,No,Yes,No,No,Yes,Two year,0,Credit card (automatic),63.35,3409.1,0,2,0,1,0,1,False,True,False,False,1,0,0,0,1,0,0,1,1,37m+,3,0,medium,1,0,8.134496895360774,61.983636363636364
1629-DQQVB,0,0,0,0,14,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),50.1,709.5,0,0,2,1,0,1,True,False,False,False,1,0,1,0,0,0,0,0,0,13-24m,1,0,medium,1,0,6.565968947537155,47.3
1915-IOFGU,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.5,70.5,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,high,2,1,4.269697449699962,35.25
